A,model,technique,disparate_impact,disparate_impact,disparate_impact,disparate_impact,disparate_impact,disparate_impact,disparate_impact,disparate_impact,disparate_impact,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,statistical_parity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,equal_opportunity_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,average_abs_odds_difference,positive_predictive_value,positive_predictive_value,positive_predictive_value,positive_predictive_value,positive_predictive_value,positive_predictive_value,positive_predictive_value,positive_predictive_value,positive_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,mixa,mixa,mixa,mixa,mixa,mixa,mixa,mixa,mixa,mixy,mixy,mixy,mixy,mixy,mixy,mixy,mixy,mixy
age_bins,<function fair_classifier_lfr at 0x7f0b7b42da20>,<function sequential_feature_selection_forward at 0x7f0b7b42dea0>,1.0,0.8571428571428571,,-0.5,0.0,,0.0,,0.10714285714285714,0.8571428571428571,1.0,,-0.6428571428571429,0.0,,0.0,,0.32142857142857145,,,,,,,,,,-0.5,-0.6428571428571429,,1.0,-0.6123724356957945,,-0.6123724356957945,,-0.14285714285714285,0.0,0.0,,-0.6123724356957945,1.0,,1.0,,0.20412414523193148,,,,,,,,,,0.0,0.0,,-0.6123724356957945,1.0,,1.0,,0.20412414523193148,,,,,,,,,,0.10714285714285714,0.32142857142857145,,-0.14285714285714285,0.20412414523193148,,0.20412414523193148,,1.0
age_bins,<function fair_classifier_lfr at 0x7f0b7b42da20>,<function sufficiency_criteria at 0x7f0b7b42e5f0>,1.0,0.5,-0.8660254037844387,-0.5,-0.5,-0.8660254037844387,-0.5,,-0.5,0.5,1.0,-0.8660254037844387,-1.0,-0.4,-0.7378647873726218,0.2,,-1.0,-0.8660254037844387,-0.8660254037844387,1.0,0.8660254037844387,0.0,1.0,0.0,,0.8660254037844387,-0.5,-1.0,0.8660254037844387,1.0,0.4,0.7378647873726218,-0.2,,1.0,-0.5,-0.4,0.0,0.4,1.0,0.21081851067789195,0.8,,0.4,-0.8660254037844387,-0.7378647873726218,1.0,0.7378647873726218,0.21081851067789195,1.0,-0.10540925533894598,,0.7378647873726218,-0.5,0.2,0.0,-0.2,0.8,-0.10540925533894598,1.0,,-0.2,,,,,,,,,,-0.5,-1.0,0.8660254037844387,1.0,0.4,0.7378647873726218,-0.2,,1.0
age_bins,<function fair_classifier_lfr at 0x7f0b7b42da20>,<function xy_greater_xa at 0x7f0b7b42dd80>,1.0,0.3333333333333333,0.08183170883849715,0.47619047619047616,-0.57282196186948,-0.6819309069874763,-0.57282196186948,0.18413573105258862,0.30952380952380953,0.3333333333333333,1.0,0.7092081432669752,-0.5,-0.02727723627949905,-0.0545544725589981,-0.02727723627949905,-0.392822892912189,-0.14285714285714285,0.08183170883849715,0.7092081432669752,1.0,-0.13638618139749525,0.28125,0.125,0.28125,-0.5203531541782861,-0.3818813079129867,0.47619047619047616,-0.5,-0.13638618139749525,1.0,-0.24549512651549144,-0.46371301675148385,-0.24549512651549144,0.22096287726310634,0.11904761904761904,-0.57282196186948,-0.02727723627949905,0.28125,-0.24549512651549144,1.0,0.90625,1.0,-0.18282678390047888,0.02727723627949905,-0.6819309069874763,-0.0545544725589981,0.125,-0.46371301675148385,0.90625,1.0,0.90625,0.0421907962847259,0.1636634176769943,-0.57282196186948,-0.02727723627949905,0.28125,-0.24549512651549144,1.0,0.90625,1.0,-0.18282678390047888,0.02727723627949905,0.18413573105258862,-0.392822892912189,-0.5203531541782861,0.22096287726310634,-0.18282678390047888,0.0421907962847259,-0.18282678390047888,1.0,0.8625819491779428,0.30952380952380953,-0.14285714285714285,-0.3818813079129867,0.11904761904761904,0.02727723627949905,0.1636634176769943,0.02727723627949905,0.8625819491779428,1.0
gender,<function base_classifier at 0x7f0b7b42e680>,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,1.0,-0.8,-0.7166666666666667,0.8666666666666667,-0.38333333333333336,-0.75,-0.65,0.7453559924999299,0.8666666666666667,-0.8,1.0,0.9833333333333333,-0.9333333333333333,0.75,0.95,0.95,-0.8198915917499229,-0.9333333333333333,-0.7166666666666667,0.9833333333333333,1.0,-0.9,0.85,0.9333333333333333,0.9833333333333333,-0.7826237921249264,-0.8833333333333333,0.8666666666666667,-0.9333333333333333,-0.9,1.0,-0.6333333333333333,-0.8666666666666667,-0.85,0.8571593913749194,0.9666666666666667,-0.38333333333333336,0.75,0.85,-0.6333333333333333,1.0,0.7166666666666667,0.9,-0.4472135954999579,-0.5833333333333334,-0.75,0.95,0.9333333333333333,-0.8666666666666667,0.7166666666666667,1.0,0.8833333333333333,-0.8571593913749194,-0.9166666666666666,-0.65,0.95,0.9833333333333333,-0.85,0.9,0.8833333333333333,1.0,-0.6708203932499369,-0.8166666666666667,0.7453559924999299,-0.8198915917499229,-0.7826237921249264,0.8571593913749194,-0.4472135954999579,-0.8571593913749194,-0.6708203932499369,1.0,0.8944271909999159,0.8666666666666667,-0.9333333333333333,-0.8833333333333333,0.9666666666666667,-0.5833333333333334,-0.9166666666666666,-0.8166666666666667,0.8944271909999159,1.0
gender,<function base_classifier at 0x7f0b7b42e680>,<function sequential_feature_selection_backward at 0x7f0b7b42e3b0>,1.0,0.1,-0.75,0.8,-0.65,-0.7380952380952381,-0.7166666666666667,,-0.75,0.1,1.0,0.48333333333333334,-0.25,0.6,0.6904761904761905,0.48333333333333334,,0.16666666666666666,-0.75,0.48333333333333334,1.0,-0.9166666666666666,0.9833333333333333,0.9523809523809523,0.9666666666666667,,0.8333333333333334,0.8,-0.25,-0.9166666666666666,1.0,-0.8666666666666667,-1.0,-0.95,,-0.9666666666666667,-0.65,0.6,0.9833333333333333,-0.8666666666666667,1.0,0.9523809523809523,0.95,,0.7666666666666667,-0.7380952380952381,0.6904761904761905,0.9523809523809523,-1.0,0.9523809523809523,1.0,1.0,,0.9761904761904762,-0.7166666666666667,0.48333333333333334,0.9666666666666667,-0.95,0.95,1.0,1.0,,0.8833333333333333,,,,,,,,,,-0.75,0.16666666666666666,0.8333333333333334,-0.9666666666666667,0.7666666666666667,0.9761904761904762,0.8833333333333333,,1.0
gender,<function base_classifier at 0x7f0b7b42e680>,<function sequential_feature_selection_forward at 0x7f0b7b42dea0>,1.0,0.1,-0.75,0.8,-0.65,-0.7380952380952381,-0.7166666666666667,,-0.75,0.1,1.0,0.48333333333333334,-0.25,0.6,0.6904761904761905,0.48333333333333334,,0.16666666666666666,-0.75,0.48333333333333334,1.0,-0.9166666666666666,0.9833333333333333,0.9523809523809523,0.9666666666666667,,0.8333333333333334,0.8,-0.25,-0.9166666666666666,1.0,-0.8666666666666667,-1.0,-0.95,,-0.9666666666666667,-0.65,0.6,0.9833333333333333,-0.8666666666666667,1.0,0.9523809523809523,0.95,,0.7666666666666667,-0.7380952380952381,0.6904761904761905,0.9523809523809523,-1.0,0.9523809523809523,1.0,1.0,,0.9761904761904762,-0.7166666666666667,0.48333333333333334,0.9666666666666667,-0.95,0.95,1.0,1.0,,0.8833333333333333,,,,,,,,,,-0.75,0.16666666666666666,0.8333333333333334,-0.9666666666666667,0.7666666666666667,0.9761904761904762,0.8833333333333333,,1.0
gender,<function base_classifier at 0x7f0b7b42e680>,<function sufficiency_criteria at 0x7f0b7b42e5f0>,1.0,-0.47619047619047616,-0.3333333333333333,0.5952380952380952,0.7065994945288229,-0.6666666666666666,-0.2857142857142857,,0.47619047619047616,-0.47619047619047616,1.0,0.9833333333333333,-0.9833333333333333,-0.8786687791935092,0.8833333333333333,0.9,,-1.0,-0.3333333333333333,0.9833333333333333,1.0,-0.95,-0.8117225864930513,0.8333333333333334,0.9333333333333333,,-0.9833333333333333,0.5952380952380952,-0.9833333333333333,-0.95,1.0,0.9288784237188525,-0.9,-0.8333333333333334,,0.9833333333333333,0.7065994945288229,-0.8786687791935092,-0.8117225864930513,0.9288784237188525,1.0,-0.9623515200690814,-0.728039845617479,,0.8786687791935092,-0.6666666666666666,0.8833333333333333,0.8333333333333334,-0.9,-0.9623515200690814,1.0,0.8333333333333334,,-0.8833333333333333,-0.2857142857142857,0.9,0.9333333333333333,-0.8333333333333334,-0.728039845617479,0.8333333333333334,1.0,,-0.9,,,,,,,,,,0.47619047619047616,-1.0,-0.9833333333333333,0.9833333333333333,0.8786687791935092,-0.8833333333333333,-0.9,,1.0
gender,<function base_classifier at 0x7f0b7b42e680>,<function xy_greater_xa at 0x7f0b7b42dd80>,1.0,-0.45,-0.2833333333333333,0.5333333333333333,0.11666666666666667,-0.4,-0.23333333333333334,0.20497289793748072,0.4,-0.45,1.0,0.9666666666666667,-0.95,0.6666666666666666,0.95,0.95,-0.8944271909999159,-0.9666666666666667,-0.2833333333333333,0.9666666666666667,1.0,-0.9,0.7666666666666667,0.9166666666666666,0.9666666666666667,-0.8944271909999159,-0.9666666666666667,0.5333333333333333,-0.95,-0.9,1.0,-0.55,-0.8833333333333333,-0.8666666666666667,0.8944271909999159,0.95,0.11666666666666667,0.6666666666666666,0.7666666666666667,-0.55,1.0,0.6166666666666667,0.85,-0.6521864934374386,-0.7666666666666667,-0.4,0.95,0.9166666666666666,-0.8833333333333333,0.6166666666666667,1.0,0.8833333333333333,-0.8944271909999159,-0.8833333333333333,-0.23333333333333334,0.95,0.9666666666666667,-0.8666666666666667,0.85,0.8833333333333333,1.0,-0.8944271909999159,-0.9666666666666667,0.20497289793748072,-0.8944271909999159,-0.8944271909999159,0.8944271909999159,-0.6521864934374386,-0.8944271909999159,-0.8944271909999159,1.0,0.8944271909999159,0.4,-0.9666666666666667,-0.9666666666666667,0.95,-0.7666666666666667,-0.8833333333333333,-0.9666666666666667,0.8944271909999159,1.0
gender,<function fair_classifier at 0x7f0b7b42e710>,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,1.0,0.38333333333333336,0.31666666666666665,0.016666666666666666,-0.48333333333333334,-0.6333333333333333,-0.5333333333333333,0.8571593913749194,0.6333333333333333,0.38333333333333336,1.0,0.75,-0.25,0.2,0.1,0.13333333333333333,0.037267799624996496,-0.31666666666666665,0.31666666666666665,0.75,1.0,-0.4,0.4666666666666667,0.43333333333333335,0.5,0.0,-0.36666666666666664,0.016666666666666666,-0.25,-0.4,1.0,-0.16666666666666666,-0.13333333333333333,-0.16666666666666666,-0.07453559924999299,0.05,-0.48333333333333334,0.2,0.4666666666666667,-0.16666666666666666,1.0,0.9333333333333333,0.9666666666666667,-0.5962847939999439,-0.7833333333333333,-0.6333333333333333,0.1,0.43333333333333335,-0.13333333333333333,0.9333333333333333,1.0,0.9833333333333333,-0.7826237921249264,-0.8833333333333333,-0.5333333333333333,0.13333333333333333,0.5,-0.16666666666666666,0.9666666666666667,0.9833333333333333,1.0,-0.6708203932499369,-0.8166666666666667,0.8571593913749194,0.037267799624996496,0.0,-0.07453559924999299,-0.5962847939999439,-0.7826237921249264,-0.6708203932499369,1.0,0.8944271909999159,0.6333333333333333,-0.31666666666666665,-0.36666666666666664,0.05,-0.7833333333333333,-0.8833333333333333,-0.8166666666666667,0.8944271909999159,1.0
gender,<function fair_classifier at 0x7f0b7b42e710>,<function sequential_feature_selection_backward at 0x7f0b7b42e3b0>,1.0,0.45,0.6166666666666667,-0.6333333333333333,-0.3,-0.5833333333333334,-0.4,,-0.5833333333333334,0.45,1.0,0.65,-0.9,0.5333333333333333,0.13333333333333333,0.43333333333333335,,0.16666666666666666,0.6166666666666667,0.65,1.0,-0.8,0.05,-0.18333333333333332,0.016666666666666666,,-0.15,-0.6333333333333333,-0.9,-0.8,1.0,-0.21666666666666667,0.13333333333333333,-0.13333333333333333,,0.03333333333333333,-0.3,0.5333333333333333,0.05,-0.21666666666666667,1.0,0.8333333333333334,0.9833333333333333,,0.8,-0.5833333333333334,0.13333333333333333,-0.18333333333333332,0.13333333333333333,0.8333333333333334,1.0,0.9,,0.9666666666666667,-0.4,0.43333333333333335,0.016666666666666666,-0.13333333333333333,0.9833333333333333,0.9,1.0,,0.8666666666666667,,,,,,,,,,-0.5833333333333334,0.16666666666666666,-0.15,0.03333333333333333,0.8,0.9666666666666667,0.8666666666666667,,1.0
gender,<function fair_classifier at 0x7f0b7b42e710>,<function sequential_feature_selection_forward at 0x7f0b7b42dea0>,1.0,0.65,0.6833333333333333,-0.7,0.0,-0.3,-0.11666666666666667,,-0.3,0.65,1.0,0.8833333333333333,-0.8,0.6166666666666667,0.23333333333333334,0.55,,0.2833333333333333,0.6833333333333333,0.8833333333333333,1.0,-0.7,0.5833333333333334,0.35,0.5166666666666667,,0.38333333333333336,-0.7,-0.8,-0.7,1.0,-0.2833333333333333,0.08333333333333333,-0.18333333333333332,,0.016666666666666666,0.0,0.6166666666666667,0.5833333333333334,-0.2833333333333333,1.0,0.8,0.9333333333333333,,0.8,-0.3,0.23333333333333334,0.35,0.08333333333333333,0.8,1.0,0.9,,0.9666666666666667,-0.11666666666666667,0.55,0.5166666666666667,-0.18333333333333332,0.9333333333333333,0.9,1.0,,0.8666666666666667,,,,,,,,,,-0.3,0.2833333333333333,0.38333333333333336,0.016666666666666666,0.8,0.9666666666666667,0.8666666666666667,,1.0
gender,<function fair_classifier at 0x7f0b7b42e710>,<function sufficiency_criteria at 0x7f0b7b42e5f0>,1.0,0.6428571428571429,0.7142857142857143,0.21428571428571427,-0.8571428571428571,0.75,0.6071428571428571,,-0.9642857142857143,0.6428571428571429,1.0,0.9790880682441959,0.5333333333333333,-0.39330888211518983,0.15,-0.05,,-0.3333333333333333,0.7142857142857143,0.9790880682441959,1.0,0.54393781569122,-0.42857142857142855,0.22594340036404523,0.025104822262671692,,-0.39330888211518983,0.21428571428571427,0.5333333333333333,0.54393781569122,1.0,0.32636268941473195,-0.6,-0.7333333333333333,,0.5,-0.8571428571428571,-0.39330888211518983,-0.42857142857142855,0.32636268941473195,1.0,-0.8117225864930513,-0.6778302010921357,,0.8786687791935092,0.75,0.15,0.22594340036404523,-0.6,-0.8117225864930513,1.0,0.9333333333333333,,-0.9333333333333333,0.6071428571428571,-0.05,0.025104822262671692,-0.7333333333333333,-0.6778302010921357,0.9333333333333333,1.0,,-0.9,,,,,,,,,,-0.9642857142857143,-0.3333333333333333,-0.39330888211518983,0.5,0.8786687791935092,-0.9333333333333333,-0.9,,1.0
gender,<function fair_classifier at 0x7f0b7b42e710>,<function xy_greater_xa at 0x7f0b7b42dd80>,1.0,0.48333333333333334,0.2,-0.06666666666666667,-0.7166666666666667,-0.7666666666666667,-0.7166666666666667,0.7826237921249264,0.7166666666666667,0.48333333333333334,1.0,0.6833333333333333,-0.31666666666666665,-0.08333333333333333,-0.08333333333333333,-0.1,0.07453559924999299,-0.05,0.2,0.6833333333333333,1.0,-0.6333333333333333,0.38333333333333336,0.43333333333333335,0.48333333333333334,-0.29814239699997197,-0.5,-0.06666666666666667,-0.31666666666666665,-0.6333333333333333,1.0,-0.35,-0.3333333333333333,-0.35,0.11180339887498948,0.36666666666666664,-0.7166666666666667,-0.08333333333333333,0.38333333333333336,-0.35,1.0,0.9666666666666667,0.9333333333333333,-0.8385254915624211,-0.95,-0.7666666666666667,-0.08333333333333333,0.43333333333333335,-0.3333333333333333,0.9666666666666667,1.0,0.9833333333333333,-0.8944271909999159,-0.9833333333333333,-0.7166666666666667,-0.1,0.48333333333333334,-0.35,0.9333333333333333,0.9833333333333333,1.0,-0.8944271909999159,-0.9666666666666667,0.7826237921249264,0.07453559924999299,-0.29814239699997197,0.11180339887498948,-0.8385254915624211,-0.8944271909999159,-0.8944271909999159,1.0,0.8944271909999159,0.7166666666666667,-0.05,-0.5,0.36666666666666664,-0.95,-0.9833333333333333,-0.9666666666666667,0.8944271909999159,1.0
gender,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,1.0,0.03333333333333333,0.11666666666666667,0.8333333333333334,-0.48333333333333334,-0.65,-0.5,0.7826237921249264,0.6333333333333333,0.03333333333333333,1.0,0.8833333333333333,0.36666666666666664,-0.06666666666666667,0.3,0.31666666666666665,-0.40994579587496144,-0.6,0.11666666666666667,0.8833333333333333,1.0,0.48333333333333334,-0.3,0.21666666666666667,0.13333333333333333,-0.37267799624996495,-0.5166666666666667,0.8333333333333334,0.36666666666666664,0.48333333333333334,1.0,-0.31666666666666665,-0.2833333333333333,-0.13333333333333333,0.37267799624996495,0.21666666666666667,-0.48333333333333334,-0.06666666666666667,-0.3,-0.31666666666666665,1.0,0.5,0.7333333333333333,-0.2608745973749754,-0.4,-0.65,0.3,0.21666666666666667,-0.2833333333333333,0.5,1.0,0.8833333333333333,-0.8571593913749194,-0.9166666666666666,-0.5,0.31666666666666665,0.13333333333333333,-0.13333333333333333,0.7333333333333333,0.8833333333333333,1.0,-0.6708203932499369,-0.8166666666666667,0.7826237921249264,-0.40994579587496144,-0.37267799624996495,0.37267799624996495,-0.2608745973749754,-0.8571593913749194,-0.6708203932499369,1.0,0.8944271909999159,0.6333333333333333,-0.6,-0.5166666666666667,0.21666666666666667,-0.4,-0.9166666666666666,-0.8166666666666667,0.8944271909999159,1.0
gender,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,<function sequential_feature_selection_backward at 0x7f0b7b42e3b0>,1.0,-0.13333333333333333,-0.31666666666666665,0.08333333333333333,-0.9166666666666666,-0.6333333333333333,-0.5833333333333334,,-0.6666666666666666,-0.13333333333333333,1.0,0.65,0.5333333333333333,0.36666666666666664,0.7166666666666667,0.8166666666666667,,0.6,-0.31666666666666665,0.65,1.0,0.7166666666666667,0.5833333333333334,0.7333333333333333,0.8333333333333334,,0.85,0.08333333333333333,0.5333333333333333,0.7166666666666667,1.0,0.08333333333333333,0.6,0.45,,0.6166666666666667,-0.9166666666666666,0.36666666666666664,0.5833333333333334,0.08333333333333333,1.0,0.75,0.8,,0.8166666666666667,-0.6333333333333333,0.7166666666666667,0.7333333333333333,0.6,0.75,1.0,0.85,,0.9333333333333333,-0.5833333333333334,0.8166666666666667,0.8333333333333334,0.45,0.8,0.85,1.0,,0.8833333333333333,,,,,,,,,,-0.6666666666666666,0.6,0.85,0.6166666666666667,0.8166666666666667,0.9333333333333333,0.8833333333333333,,1.0
gender,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,<function sequential_feature_selection_forward at 0x7f0b7b42dea0>,1.0,0.3,-0.18333333333333332,0.3,-0.7333333333333333,-0.3,-0.2833333333333333,,-0.48333333333333334,0.3,1.0,0.7666666666666667,0.9166666666666666,0.03333333333333333,0.75,0.6,,0.65,-0.18333333333333332,0.7666666666666667,1.0,0.8166666666666667,0.26666666666666666,0.7166666666666667,0.7,,0.8166666666666667,0.3,0.9166666666666666,0.8166666666666667,1.0,0.06666666666666667,0.5833333333333334,0.6666666666666666,,0.5666666666666667,-0.7333333333333333,0.03333333333333333,0.26666666666666666,0.06666666666666667,1.0,0.35,0.43333333333333335,,0.5166666666666667,-0.3,0.75,0.7166666666666667,0.5833333333333334,0.35,1.0,0.7833333333333333,,0.9333333333333333,-0.2833333333333333,0.6,0.7,0.6666666666666666,0.43333333333333335,0.7833333333333333,1.0,,0.8166666666666667,,,,,,,,,,-0.48333333333333334,0.65,0.8166666666666667,0.5666666666666667,0.5166666666666667,0.9333333333333333,0.8166666666666667,,1.0
gender,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,<function sufficiency_criteria at 0x7f0b7b42e5f0>,1.0,0.8857142857142857,0.8857142857142857,0.6571428571428571,-0.6,0.4857142857142857,0.6571428571428571,,-1.0,0.8857142857142857,1.0,0.8991596638655462,0.3949579831932773,-0.6134453781512605,0.5355695416036628,0.4184137043778615,,-0.6861984751796929,0.8857142857142857,0.8991596638655462,1.0,0.6134453781512605,-0.4117647058823529,0.18410202992625907,0.06694619270045785,,-0.43515025255297596,0.6571428571428571,0.3949579831932773,0.6134453781512605,1.0,0.2605042016806723,-0.3347309635022892,-0.5523060897787772,,0.31799441532717476,-0.6,-0.6134453781512605,-0.4117647058823529,0.2605042016806723,1.0,-0.8703005051059519,-0.6527253788294639,,0.8535639569308375,0.4857142857142857,0.5355695416036628,0.18410202992625907,-0.3347309635022892,-0.8703005051059519,1.0,0.8166666666666667,,-0.85,0.6571428571428571,0.4184137043778615,0.06694619270045785,-0.5523060897787772,-0.6527253788294639,0.8166666666666667,1.0,,-0.9,,,,,,,,,,-1.0,-0.6861984751796929,-0.43515025255297596,0.31799441532717476,0.8535639569308375,-0.85,-0.9,,1.0
gender,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,<function xy_greater_xa at 0x7f0b7b42dd80>,1.0,-0.3,-0.31666666666666665,0.8333333333333334,0.2833333333333333,-0.11666666666666667,0.13333333333333333,0.05590169943749474,0.13333333333333333,-0.3,1.0,0.9333333333333333,-0.05,0.55,0.8833333333333333,0.8166666666666667,-0.8944271909999159,-0.95,-0.31666666666666665,0.9333333333333333,1.0,0.016666666666666666,0.36666666666666664,0.8666666666666667,0.7333333333333333,-0.8198915917499229,-0.85,0.8333333333333334,-0.05,0.016666666666666666,1.0,0.26666666666666666,0.11666666666666667,0.35,-0.14907119849998599,-0.11666666666666667,0.2833333333333333,0.55,0.36666666666666664,0.26666666666666666,1.0,0.43333333333333335,0.6666666666666666,-0.5031152949374527,-0.6833333333333333,-0.11666666666666667,0.8833333333333333,0.8666666666666667,0.11666666666666667,0.43333333333333335,1.0,0.9,-0.8944271909999159,-0.8833333333333333,0.13333333333333333,0.8166666666666667,0.7333333333333333,0.35,0.6666666666666666,0.9,1.0,-0.8944271909999159,-0.9333333333333333,0.05590169943749474,-0.8944271909999159,-0.8198915917499229,-0.14907119849998599,-0.5031152949374527,-0.8944271909999159,-0.8944271909999159,1.0,0.8944271909999159,0.13333333333333333,-0.95,-0.85,-0.11666666666666667,-0.6833333333333333,-0.8833333333333333,-0.9333333333333333,0.8944271909999159,1.0
gender,<function fair_classifier_lfr at 0x7f0b7b42da20>,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,1.0,0.6071428571428571,0.6123724356957945,0.14285714285714285,-0.6123724356957945,-0.6123724356957945,-0.6123724356957945,0.47434164902525694,0.42857142857142855,0.6071428571428571,1.0,0.6123724356957945,-0.25,-0.6123724356957945,-0.6123724356957945,-0.6123724356957945,0.0,-0.14285714285714285,0.6123724356957945,0.6123724356957945,1.0,0.6123724356957945,-1.0,-1.0,-1.0,-0.25819888974716115,-0.40824829046386296,0.14285714285714285,-0.25,0.6123724356957945,1.0,-0.6123724356957945,-0.6123724356957945,-0.6123724356957945,-0.31622776601683794,-0.35714285714285715,-0.6123724356957945,-0.6123724356957945,-1.0,-0.6123724356957945,1.0,1.0,1.0,0.25819888974716115,0.40824829046386296,-0.6123724356957945,-0.6123724356957945,-1.0,-0.6123724356957945,1.0,1.0,1.0,0.25819888974716115,0.40824829046386296,-0.6123724356957945,-0.6123724356957945,-1.0,-0.6123724356957945,1.0,1.0,1.0,0.25819888974716115,0.40824829046386296,0.47434164902525694,0.0,-0.25819888974716115,-0.31622776601683794,0.25819888974716115,0.25819888974716115,0.25819888974716115,1.0,0.8944271909999159,0.42857142857142855,-0.14285714285714285,-0.40824829046386296,-0.35714285714285715,0.40824829046386296,0.40824829046386296,0.40824829046386296,0.8944271909999159,1.0
gender,<function fair_classifier_lfr at 0x7f0b7b42da20>,<function sequential_feature_selection_backward at 0x7f0b7b42e3b0>,1.0,0.6302521008403361,0.5500190982169267,-0.6025157343041205,-0.11931589478520234,0.6123724356957945,-0.11931589478520234,,-0.5941474602165634,0.6302521008403361,1.0,0.27500954910846337,-0.9707197941566387,-0.3380617018914066,0.20412414523193148,-0.3380617018914066,,-0.22594340036404523,0.5500190982169267,0.27500954910846337,1.0,-0.2738612787525831,0.6507913734559685,1.0,0.6507913734559685,,-0.4107919181288746,-0.6025157343041205,-0.9707197941566387,-0.2738612787525831,1.0,0.23763541031440183,-0.20412414523193148,0.23763541031440183,,0.23333333333333334,-0.11931589478520234,-0.3380617018914066,0.6507913734559685,0.23763541031440183,1.0,1.0,1.0,,-0.07921180343813394,0.6123724356957945,0.20412414523193148,1.0,-0.20412414523193148,1.0,1.0,1.0,,-0.40824829046386296,-0.11931589478520234,-0.3380617018914066,0.6507913734559685,0.23763541031440183,1.0,1.0,1.0,,-0.07921180343813394,,,,,,,,,,-0.5941474602165634,-0.22594340036404523,-0.4107919181288746,0.23333333333333334,-0.07921180343813394,-0.40824829046386296,-0.07921180343813394,,1.0
